1,1685,1698,1625,
2,1685,978,790,
3,1685,683,551,
4,1685,568,401,
5,1685,450,326,
6,1685,394,300,
7,1685,344,258,
8,1685,343,226,
9,1685,338,225,
10,1685,295,236,
11,1685,267,228,
12,1685,289,245,
13,1685,289,228,
14,1685,302,264,
15,1685,276,248,
16,1685,294,233,
17,1685,306,240,
18,1685,290,262,
19,1685,250,284,
20,1685,267,263,
