1,843,818,
2,843,419,
3,843,275,
4,843,219,
5,843,194,
6,843,150,
7,843,140,
8,843,141,
9,843,137,
10,843,137,
11,843,138,
12,843,129,
13,843,139,
14,843,133,
15,843,139,
16,843,147,
17,843,133,
18,843,131,
19,843,138,
20,843,148,
